Change history report
"October 1, 2025 - January 31, 2026"
Date & time,User,Campaign,Ad group,Changes
"Oct 24, 2025, 10:34:21 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Industrial Maintenance - Services,"1 negative exact match keyword added
  -[miner facility expert]"
"Oct 24, 2025, 10:32:00 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Newark,Material Handling - Solutions,"3 negative exact match keywords added
  -[genie material lift]
  -[big joe lift hayward]
  -[combilift dealer near me]"
"Oct 24, 2025, 10:32:00 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Material Handling - Solutions,"1 negative exact match keyword added
  -[pape rents clackamas]"
"Oct 24, 2025, 10:32:00 AM",webmaster@clix.co,Metal Fabrication - Denver,Metal - Fabrication,"1 negative exact match keyword added
  -[cypress metals salt lake city]"
"Oct 24, 2025, 10:32:00 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Denver,Material Handling - Solutions,"1 negative exact match keyword added
  -[material handling equipment]"
"Oct 24, 2025, 10:28:45 AM",webmaster@clix.co,Metal Fabrication - Newark,Metal - Fabrication,"5 negative exact match keywords added
  -[j l precision]
  -[ims sheet metal]
  -[bay shore metal]
  -[cutting sheetmetal]
  -[b&b steel ukiah ca]"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Newark,Metal - Fabrication - Installation,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Newark,Steel - Fabrication - Custom,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Newark,Stainless Steel - Fabrication - Custom,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Newark,Steel Stairs - Fabrication,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Newark,Industrial Equipment Maintenance - Services,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Newark,Material Handling System - Maintenance,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Newark,Conveyor System - Services,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Newark,Conveyor System - Maintenance,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Newark,Conveyor System - Repair,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Newark,Conveyor System - Installation,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Newark,Conveyor Belt - Services,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Newark,Conveyor Belt - Maintenance,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Newark,Conveyor Belt - Installation,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Newark,Conveyor Belt - Fabrication,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Newark,Power Lift Door,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Portland,Aluminum - Fabrication,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Portland,Metal - Fabrication - Installation,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Portland,Stainless Steel - Fabrication,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Portland,Steel - Fabrication,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Portland,Stainless Steel - Fabrication - Custom,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Portland,Steel Stairs - Fabrication,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Portland,Steel - Fabrication - Installation,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Portland,Aluminum - Fabrication - Custom,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Portland,Metal - Fabrication - Custom,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Conveyor System - Repair,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Conveyor Belt - Installation,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Industrial Repair - Services,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Conveyor System - Solutions,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Material Handling System - Maintenance,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Conveyor Belt - Services,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Conveyor Belt - Solutions,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Conveyor System - Maintenance,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Conveyor System - Services,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Industrial Equipment Maintenance - Services,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Conveyor System - Installation,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Conveyor Belt - Fabrication,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Power Lift Door,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Industrial Equipment Maintenance - Generic,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Conveyor Belt - Repair,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Industrial Mechanical - Services,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Industrial Equipment Repair - Services,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Material Handling - Services,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,Conveyor Belt - Maintenance,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Seattle,Metal - Fabrication - Installation,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Seattle,Stainless Steel - Fabrication,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Seattle,Steel - Fabrication,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Seattle,Stainless Steel - Fabrication - Custom,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Seattle,Steel Stairs - Fabrication,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Seattle,Steel - Fabrication - Installation,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Metal Fabrication - Seattle,Aluminum - Fabrication - Custom,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Seattle,Conveyor System - Repair,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Seattle,Conveyor Belt - Installation,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Seattle,Material Handling System - Maintenance,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Seattle,Conveyor Belt - Services,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Seattle,Conveyor Belt - Solutions,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Seattle,Industrial Maintenance - Services,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Seattle,Conveyor System - Maintenance,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Seattle,Conveyor System - Services,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Seattle,Industrial Equipment Maintenance - Services,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Seattle,Conveyor System - Installation,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Seattle,Conveyor Belt - Fabrication,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Seattle,Industrial Equipment Maintenance - Generic,"1 ad group paused
  Status changed from enabled to paused"
"Oct 24, 2025, 10:24:42 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Seattle,Conveyor Belt - Repair,"1 ad group paused
  Status changed from enabled to paused"
